Time,v_LO_control,v_LE_control,c_LO_measured,c_RE_measured
770,0.5,0.5,14.88,54.95
771,0.5,0.5,14.88,54.96
772,0.5,0.5,14.88,54.96
773,0.5,0.5,14.88,54.96
774,0.5,0.5,14.88,54.96
775,0.5,0.5,14.88,54.96
776,0.5,0.5,14.88,54.96
777,0.5,0.5,14.88,54.96
778,0.5,0.5,14.88,54.95
779,0.5,0.5,14.88,54.96
780,0.5,0.5,14.88,54.96
781,0.5,0.5,14.88,54.96
782,0.5,0.5,14.88,54.96
783,0.5,0.5,14.87,54.95
784,0.5,0.5,14.88,54.96
785,0.5,0.5,14.88,54.96
786,0.5,0.5,14.88,54.96
787,0.5,0.5,14.88,54.95
788,0.5,0.5,14.88,54.96
789,0.5,0.5,14.88,54.96
790,0.5,0.5,14.88,54.95
791,0.5,0.5,14.88,54.96
792,0.5,0.5,14.88,54.96
793,0.5,0.5,14.88,54.96
794,0.5,0.5,14.88,54.96
795,0.5,0.5,14.88,54.96
796,0.5,0.5,14.89,54.96
797,0.5,0.5,14.88,54.96
798,0.5,0.5,14.88,54.96
799,0.5,0.5,14.88,54.96
800,0.5,0.5,14.88,54.95
801,0.5,0.5,14.88,54.96
802,0.5,0.5,14.89,54.96
803,0.5,0.5,14.87,54.95
804,0.5,0.5,14.88,54.96
805,0.5,0.5,14.87,54.95
806,0.5,0.5,14.88,54.96
807,0.5,0.5,14.88,54.96
808,0.5,0.5,14.88,54.96
809,0.5,0.5,14.88,54.95
810,0.5,0.5,14.88,54.96
811,0.5,0.5,14.87,54.95
812,0.5,0.5,14.88,54.96
813,0.5,0.5,14.89,54.96
814,0.5,0.5,14.88,54.96
815,0.5,0.5,14.89,54.96
816,0.5,0.5,14.87,54.95
817,0.5,0.5,14.88,54.96
818,0.5,0.5,14.88,54.96
819,0.5,0.5,14.88,54.96
820,0.5,0.5,14.89,54.97
821,0.5,0.5,14.89,54.96
822,0.5,0.5,14.88,54.96
823,0.5,0.5,14.88,54.95
824,0.5,0.5,14.88,54.95
825,0.5,0.5,14.88,54.95
826,0.5,0.5,14.88,54.96
827,0.5,0.5,14.88,54.96
828,0.5,0.5,14.88,54.95
829,0.5,0.5,14.88,54.96
830,0.5,0.5,14.87,54.95
831,0.5,0.5,14.88,54.96
832,0.5,0.5,14.88,54.96
833,0.5,0.5,14.88,54.96
834,0.5,0.5,14.88,54.96
835,0.5,0.5,14.88,54.96
836,0.5,0.5,14.88,54.96
837,0.5,0.5,14.88,54.96
838,0.5,0.5,14.88,54.96
839,0.5,0.5,14.87,54.95
840,0.5,0.5,14.88,54.95
841,0.5,0.5,14.88,54.96
842,0.5,0.5,14.88,54.96
843,0.5,0.5,14.88,54.96
844,0.5,0.5,14.88,54.96
845,0.5,0.5,14.88,54.96
846,0.5,0.5,14.88,54.96
847,0.5,0.5,14.87,54.95
848,0.5,0.5,14.88,54.96
849,0.5,0.5,14.88,54.96
850,0.5,0.5,14.88,54.96
851,0.5,0.5,14.88,54.96
852,0.5,0.5,14.87,54.95
853,0.5,0.5,14.88,54.95
854,0.5,0.5,14.88,54.95
855,0.5,0.5,14.88,54.96
856,0.5,0.5,14.88,54.96
857,0.5,0.5,14.88,54.96
858,0.5,0.5,14.88,54.96
859,0.5,0.5,14.88,54.96
860,0.5,0.5,14.87,54.95
861,0.5,0.5,14.88,54.96
862,0.5,0.5,14.88,54.96
863,0.5,0.5,14.88,54.96
864,0.5,0.5,14.88,54.96
865,0.5,0.5,14.88,54.95
866,0.5,0.5,14.88,54.96
867,0.5,0.5,14.88,54.96
868,0.5,0.5,14.88,54.95
869,0.5,0.5,14.88,54.96
870,0.5,0.5,14.88,54.96
871,0.5,0.5,14.88,54.96
872,0.5,0.5,14.88,54.96
873,0.5,0.5,14.88,54.96
874,0.5,0.5,14.88,54.96
875,0.5,0.5,14.88,54.96
876,0.5,0.5,14.88,54.96
877,0.5,0.5,14.88,54.96
878,0.5,0.5,14.88,54.96
879,0.5,0.5,14.88,54.96
880,0.5,0.5,14.88,54.96
881,0.5,0.5,14.88,54.96
882,0.5,0.5,14.87,54.95
883,0.5,0.5,14.88,54.96
884,0.5,0.5,14.88,54.96
885,0.5,0.5,14.88,54.95
886,0.5,0.5,14.88,54.96
887,0.5,0.5,14.88,54.96
888,0.5,0.5,14.88,54.96
889,0.5,0.5,14.88,54.96
890,0.5,0.5,14.88,54.96
891,0.5,0.5,14.88,54.95
892,0.5,0.5,14.88,54.96
893,0.5,0.5,14.88,54.96
894,0.5,0.5,14.88,54.96
895,0.5,0.5,14.88,54.96
896,0.5,0.5,14.88,54.96
897,0.5,0.5,14.88,54.96
898,0.5,0.5,14.88,54.96
899,0.5,0.5,14.89,54.96
900,0.5,0.5,14.88,54.96
901,0.5,0.5,14.88,54.95
902,0.5,0.5,14.88,54.95
903,0.5,0.5,14.88,54.96
904,0.5,0.5,14.89,54.96
905,0.5,0.5,14.88,54.95
906,0.5,0.5,14.88,54.95
907,0.5,0.5,14.89,54.96
908,0.5,0.5,14.88,54.95
909,0.5,0.5,14.88,54.95
910,0.5,0.5,14.89,54.96
911,0.5,0.5,14.88,54.95
912,0.5,0.5,14.88,54.95
913,0.5,0.5,14.88,54.95
914,0.5,0.5,14.89,54.95
915,0.5,0.5,14.89,54.95
916,0.5,0.5,14.89,54.96
917,0.5,0.5,14.89,54.95
918,0.5,0.5,14.88,54.95
919,0.5,0.5,14.88,54.95
920,0.5,0.5,14.89,54.96
921,0.5,0.5,14.89,54.96
922,0.5,0.5,14.89,54.95
923,0.5,0.5,14.89,54.95
924,0.5,0.5,14.89,54.95
925,0.5,0.5,14.88,54.95
926,0.5,0.5,14.88,54.95
927,0.5,0.5,14.88,54.95
928,0.5,0.5,14.88,54.95
929,0.5,0.5,14.88,54.95
930,0.5,0.5,14.88,54.95
931,0.5,0.5,14.89,54.95
932,0.5,0.5,14.88,54.95
933,0.5,0.5,14.88,54.95
934,0.5,0.5,14.89,54.96
935,0.5,0.5,14.88,54.95
936,0.5,0.5,14.89,54.95
937,0.5,0.5,14.89,54.95
938,0.5,0.5,14.88,54.95
939,0.5,0.5,14.89,54.95
940,0.5,0.5,14.89,54.96
941,0.5,0.5,14.89,54.95
942,0.5,0.5,14.89,54.95
943,0.5,0.5,14.89,54.96
944,0.5,0.5,14.88,54.95
945,0.5,0.5,14.89,54.95
946,0.5,0.5,14.89,54.96
947,0.5,0.5,14.89,54.96
948,0.5,0.5,14.88,54.95
949,0.5,0.5,14.88,54.95
950,0.5,0.5,14.89,54.96
951,0.5,0.5,14.89,54.95
952,0.5,0.5,14.89,54.95
953,0.5,0.5,14.89,54.95
954,0.5,0.5,14.88,54.95
955,0.5,0.5,14.88,54.95
956,0.5,0.5,14.89,54.96
957,0.5,0.5,14.88,54.95
958,0.5,0.5,14.89,54.95
959,0.5,0.5,14.89,54.95
960,0.5,0.5,14.89,54.95
961,0.5,0.5,14.89,54.95
962,0.5,0.5,14.89,54.95
963,0.5,0.5,14.88,54.95
964,0.5,0.5,14.88,54.95
965,0.5,0.5,14.89,54.95
966,0.5,0.5,14.89,54.95
967,0.5,0.5,14.88,54.95
968,0.5,0.5,14.89,54.95
969,0.5,0.5,14.88,54.95
970,0.5,0.5,14.89,54.95
971,0.5,0.5,14.88,54.95
972,0.5,0.5,14.88,54.95
973,0.5,0.5,14.89,54.96
974,0.5,0.5,14.89,54.95
975,0.5,0.5,14.88,54.94
976,0.5,0.5,14.88,54.95
977,0.5,0.5,14.88,54.95
978,0.5,0.5,14.88,54.95
979,0.5,0.5,14.89,54.95
980,0.5,0.5,14.89,54.96
981,0.5,0.5,14.88,54.95
982,0.5,0.5,14.89,54.96
983,0.5,0.5,14.89,54.96
984,0.5,0.5,14.89,54.95
985,0.5,0.5,14.89,54.95
986,0.5,0.5,14.88,54.95
987,0.5,0.5,14.88,54.95
988,0.5,0.5,14.89,54.95
989,0.5,0.5,14.89,54.95
990,0.5,0.5,14.88,54.95
991,0.5,0.5,14.89,54.96
992,0.5,0.5,14.88,54.95
993,0.5,0.5,14.89,54.96
994,0.5,0.5,14.89,54.95
995,0.5,0.5,14.89,54.95
996,0.5,0.5,14.89,54.95
997,0.5,0.5,14.88,54.95
998,0.5,0.5,14.89,54.96
999,0.5,0.5,14.88,54.95
1000,0.5,0.5,14.89,54.95
1001,0.5,0.5,14.88,54.95
1002,0.5,0.5,14.88,54.95
1003,0.5,0.5,14.89,54.95
1004,0.5,0.5,14.89,54.95
1005,0.5,0.5,14.88,54.95
1006,0.5,0.5,14.89,54.95
1007,0.5,0.5,14.89,54.95
1008,0.5,0.5,14.89,54.95
1009,0.5,0.5,14.88,54.95
1010,0.5,0.5,14.89,54.95
1011,0.5,0.5,14.89,54.95
1012,0.5,0.5,14.89,54.96
1013,0.5,0.5,14.89,54.95
1014,0.5,0.5,14.9,54.96
1015,0.5,0.5,14.88,54.95
1016,0.5,0.5,14.89,54.96
1017,0.5,0.5,14.89,54.95
1018,0.5,0.5,14.89,54.95
1019,0.5,0.5,14.89,54.96
1020,0.5,0.5,14.88,54.95
1021,0.5,0.5,14.89,54.96
1022,0.5,0.5,14.89,54.95
1023,0.5,0.5,14.89,54.96
1024,0.5,0.5,14.88,54.95
1025,0.5,0.5,14.89,54.95
1026,0.5,0.5,14.89,54.95
1027,0.5,0.5,14.89,54.95
1028,0.5,0.5,14.89,54.95
1029,0.5,0.5,14.89,54.95
1030,0.5,0.5,14.89,54.95
1031,0.5,0.5,14.89,54.96
1032,0.5,0.5,14.88,54.95
1033,0.5,0.5,14.89,54.95
1034,0.5,0.5,14.89,54.95
1035,0.5,0.5,14.89,54.96
1036,0.5,0.5,14.88,54.95
1037,0.5,0.5,14.88,54.95
1038,0.5,0.5,14.88,54.95
1039,0.5,0.5,14.89,54.95
1040,0.5,0.5,14.88,54.95
1041,0.5,0.5,14.88,54.95
1042,0.5,0.5,14.88,54.95
1043,0.5,0.5,14.88,54.95
1044,0.5,0.5,14.88,54.95
1045,0.5,0.5,14.88,54.95
1046,0.5,0.5,14.89,54.95
1047,0.5,0.5,14.89,54.95
1048,0.5,0.5,14.88,54.95
1049,0.5,0.5,14.89,54.95
1050,0.5,0.5,14.89,54.95
1051,0.5,0.5,14.89,54.95
1052,0.5,0.5,14.89,54.96
1053,0.5,0.5,14.89,54.95
1054,0.5,0.5,14.88,54.95
1055,0.5,0.5,14.88,54.95
1056,0.5,0.5,14.89,54.95
1057,0.5,0.5,14.89,54.95
1058,0.5,0.5,14.89,54.95
1059,0.5,0.5,14.89,54.95
1060,0.5,0.5,14.88,54.95
1061,0.5,0.5,14.89,54.95
1062,0.5,0.5,14.88,54.95
1063,0.5,0.5,14.89,54.95
1064,0.5,0.5,14.89,54.95
1065,0.5,0.5,14.88,54.95
1066,0.5,0.5,14.88,54.95
1067,0.5,0.5,14.89,54.95
1068,0.5,0.5,14.89,54.95
1069,0.5,0.5,14.89,54.95
1070,0.5,0.5,14.89,54.95
1071,0.5,0.5,14.89,54.95
1072,0.5,0.5,14.89,54.95
1073,0.5,0.5,14.88,54.95
1074,0.5,0.5,14.89,54.96
1075,0.5,0.5,14.89,54.95
1076,0.5,0.5,14.89,54.96
1077,0.5,0.5,14.89,54.95
1078,0.5,0.5,14.89,54.95
1079,0.5,0.5,14.89,54.95
1080,0.5,0.5,14.89,54.95
1081,0.5,0.5,14.89,54.95
1082,0.5,0.5,14.89,54.95
1083,0.5,0.5,14.89,54.96
1084,0.5,0.5,14.88,54.95
1085,0.5,0.5,14.89,54.95
1086,0.5,0.5,14.89,54.96
1087,0.5,0.5,14.88,54.95
1088,0.5,0.5,14.88,54.95
1089,0.5,0.5,14.88,54.95
1090,0.5,0.5,14.88,54.95
1091,0.5,0.5,14.89,54.95
1092,0.5,0.5,14.89,54.95
1093,0.5,0.5,14.88,54.95
1094,0.5,0.5,14.88,54.95
1095,0.5,0.5,14.89,54.95
1096,0.5,0.5,14.89,54.95
1097,0.5,0.5,14.89,54.95
1098,0.5,0.5,14.88,54.95
1099,0.5,0.5,14.89,54.95
1100,0.5,0.5,14.89,54.95
1101,0.5,0.5,14.88,54.95
1102,0.5,0.5,14.88,54.95
1103,0.5,0.5,14.89,54.95
1104,0.5,0.5,14.89,54.95
1105,0.5,0.5,14.89,54.95
1106,0.5,0.5,14.89,54.96
1107,0.5,0.5,14.88,54.95
1108,0.5,0.5,14.89,54.95
1109,0.5,0.5,14.89,54.96
1110,0.5,0.5,14.88,54.95
1111,0.5,0.5,14.89,54.95
1112,0.5,0.5,14.88,54.95
1113,0.5,0.5,14.89,54.95
1114,0.5,0.5,14.89,54.95
1115,0.5,0.5,14.88,54.95
1116,0.5,0.5,14.88,54.95
1117,0.5,0.5,14.89,54.95
1118,0.5,0.5,14.89,54.96
1119,0.5,0.5,14.88,54.95
1120,0.5,0.5,14.89,54.95
1121,0.5,0.5,14.88,54.95
1122,0.5,0.5,14.88,54.95
1123,0.5,0.5,14.88,54.95
1124,0.5,0.5,14.89,54.95
1125,0.5,0.5,14.88,54.95
1126,0.5,0.5,14.88,54.95
1127,0.5,0.5,14.89,54.95
1128,0.5,0.5,14.89,54.96
1129,0.5,0.5,14.88,54.95
1130,0.5,0.5,14.88,54.95
1131,0.5,0.5,14.89,54.95
1132,0.5,0.5,14.89,54.95
1133,0.5,0.5,14.89,54.95
1134,0.5,0.5,14.89,54.95
1135,0.5,0.5,14.89,54.95
1136,0.5,0.5,14.89,54.96
1137,0.5,0.5,14.89,54.95
1138,0.5,0.5,14.89,54.95
1139,0.5,0.5,14.89,54.95
1140,0.5,0.5,14.89,54.95
1141,0.5,0.5,14.89,54.95
1142,0.5,0.5,14.89,54.96
1143,0.5,0.5,14.88,54.95
1144,0.5,0.5,14.89,54.95
1145,0.5,0.5,14.89,54.95
1146,0.5,0.5,14.88,54.95
1147,0.5,0.5,14.88,54.95
1148,0.5,0.5,14.89,54.95
1149,0.5,0.5,14.89,54.96
1150,0.5,0.5,14.89,54.96
1151,0.5,0.5,14.88,54.95
1152,0.5,0.5,14.89,54.95
1153,0.5,0.5,14.88,54.94
1154,0.5,0.5,14.89,54.96
1155,0.5,0.5,14.89,54.95
1156,0.5,0.5,14.89,54.95
1157,0.5,0.5,14.89,54.95
1158,0.5,0.5,14.89,54.95
1159,0.5,0.5,14.89,54.96
1160,0.5,0.5,14.88,54.95
1161,0.5,0.5,14.88,54.95
1162,0.5,0.5,14.89,54.96
1163,0.5,0.5,14.89,54.95
1164,0.5,0.5,14.89,54.96
1165,0.5,0.5,14.89,54.95
1166,0.5,0.5,14.89,54.95
1167,0.5,0.5,14.89,54.95
1168,0.5,0.5,14.89,54.96
1169,0.5,0.5,14.88,54.94
1170,0.5,0.5,14.88,54.95
1171,0.5,0.5,14.89,54.95
1172,0.5,0.5,14.89,54.95
1173,0.5,0.5,14.89,54.95
1174,0.5,0.5,14.89,54.95
1175,0.5,0.5,14.88,54.95
1176,0.5,0.5,14.89,54.95
1177,0.5,0.5,14.88,54.95
1178,0.5,0.5,14.89,54.96
1179,0.5,0.5,14.89,54.95
1180,0.5,0.5,14.89,54.95
1181,0.5,0.5,14.89,54.95
1182,0.5,0.5,14.89,54.96
1183,0.5,0.5,14.89,54.95
1184,0.5,0.5,14.89,54.95
1185,0.5,0.5,14.88,54.95
1186,0.5,0.5,14.88,54.95
1187,0.5,0.5,14.89,54.95
1188,0.5,0.5,14.89,54.96
1189,0.5,0.5,14.88,54.95
1190,0.5,0.5,14.89,54.95
1191,0.5,0.5,14.89,54.95
1192,0.5,0.5,14.89,54.95
1193,0.5,0.5,14.89,54.95
1194,0.5,0.5,14.88,54.95
1195,0.5,0.5,14.89,54.96
1196,0.5,0.5,14.89,54.95
1197,0.5,0.5,14.89,54.95
1198,0.5,0.5,14.88,54.95
1199,0.5,0.5,14.89,54.96
1200,0.5,0.5,14.89,54.95
1201,0.5,0.5,14.89,54.95
1202,0.5,0.5,14.88,54.95
1203,0.5,0.5,14.89,54.95
1204,0.5,0.5,14.89,54.95
1205,0.5,0.5,14.89,54.95
1206,0.5,0.5,14.88,54.94
1207,0.5,0.5,14.88,54.95
1208,0.5,0.5,14.89,54.95
1209,0.5,0.5,14.89,54.95
1210,0.5,0.5,14.89,54.95
1211,0.5,0.5,14.88,54.95
1212,0.5,0.5,14.89,54.95
1213,0.5,0.5,14.89,54.95
1214,0.5,0.5,14.88,54.95
1215,0.5,0.5,14.89,54.95
1216,0.5,0.5,14.89,54.95
1217,0.5,0.5,14.89,54.95
1218,0.5,0.5,14.89,54.95
1219,0.5,0.5,14.88,54.95
1220,0.5,0.5,14.88,54.95
1221,0.5,0.5,14.89,54.95
1222,0.5,0.5,14.88,54.95
1223,0.5,0.5,14.88,54.95
1224,0.5,0.5,14.89,54.95
1225,0.5,0.5,14.88,54.95
1226,0.5,0.5,14.89,54.96
1227,0.5,0.5,14.89,54.95
1228,0.5,0.5,14.89,54.95
1229,0.5,0.5,14.89,54.95
1230,0.5,0.5,14.89,54.96
1231,0.5,0.5,14.89,54.95
1232,0.5,0.5,14.89,54.95
1233,0.5,0.5,14.89,54.95
1234,0.5,0.5,14.89,54.95
1235,0.5,0.5,14.89,54.95
1236,0.5,0.5,14.89,54.95
1237,0.5,0.5,14.89,54.96
1238,0.5,0.5,14.89,54.95
1239,0.5,0.5,14.88,54.95
1240,0.5,0.5,14.89,54.96
1241,0.5,0.5,14.89,54.95
1242,0.5,0.5,14.89,54.95
1243,0.5,0.5,14.88,54.95
1244,0.5,0.5,14.89,54.95
1245,0.5,0.5,14.88,54.95
1246,0.5,0.5,14.89,54.95
1247,0.5,0.5,14.88,54.95
1248,0.5,0.5,14.89,54.95
1249,0.5,0.5,14.89,54.96
1250,0.5,0.5,14.88,54.95
1251,0.5,0.5,14.88,54.95
1252,0.5,0.5,14.89,54.95
1253,0.5,0.5,14.89,54.96
1254,0.5,0.5,14.88,54.95
1255,0.5,0.5,14.89,54.95
1256,0.5,0.5,14.88,54.95
1257,0.5,0.5,14.89,54.95
1258,0.5,0.5,14.89,54.95
1259,0.5,0.5,14.88,54.95
1260,0.5,0.5,14.89,54.96
1261,0.5,0.5,14.89,54.95
1262,0.5,0.5,14.89,54.96
1263,0.5,0.5,14.89,54.96
1264,0.5,0.5,14.88,54.95
1265,0.5,0.5,14.89,54.95
1266,0.5,0.5,14.88,54.95
1267,0.5,0.5,14.89,54.95
1268,0.5,0.5,14.89,54.95
1269,0.5,0.5,14.89,54.95
1270,0.5,0.5,14.89,54.96
1271,0.5,0.5,14.89,54.95
1272,0.5,0.5,14.89,54.96
1273,0.5,0.5,14.89,54.95
1274,0.5,0.5,14.89,54.95
1275,0.5,0.5,14.89,54.95
1276,0.5,0.5,14.89,54.96
1277,0.5,0.5,14.89,54.95
1278,0.5,0.5,14.89,54.96
1279,0.5,0.5,14.88,54.95
1280,0.5,0.5,14.89,54.96
1281,0.5,0.5,14.89,54.95
1282,0.5,0.5,14.88,54.95
1283,0.5,0.5,14.89,54.96
1284,0.5,0.5,14.89,54.95
1285,0.5,0.5,14.89,54.95
1286,0.5,0.5,14.88,54.95
1287,0.5,0.5,14.88,54.95
1288,0.5,0.5,14.89,54.95
1289,0.5,0.5,14.89,54.95
1290,0.5,0.5,14.88,54.95
1291,0.5,0.5,14.89,54.95
1292,0.5,0.5,14.88,54.95
1293,0.5,0.5,14.89,54.95
1294,0.5,0.5,14.88,54.95
1295,0.5,0.5,14.88,54.95
1296,0.5,0.5,14.89,54.95
1297,0.5,0.5,14.88,54.95
1298,0.5,0.5,14.88,54.95
1299,0.5,0.5,14.89,54.95
1300,0.5,0.5,14.88,54.95
1301,0.5,0.5,14.88,54.95
1302,0.5,0.5,14.89,54.95
1303,0.5,0.5,14.89,54.95
1304,0.5,0.5,14.88,54.95
1305,0.5,0.5,14.88,54.95
1306,0.5,0.5,14.89,54.95
1307,0.5,0.5,14.89,54.95
1308,0.5,0.5,14.89,54.95
1309,0.5,0.5,14.89,54.96
1310,0.5,0.5,14.88,54.95
1311,0.5,0.5,14.88,54.94
1312,0.5,0.5,14.89,54.95
1313,0.5,0.5,14.89,54.95
1314,0.5,0.5,14.89,54.95
1315,0.5,0.5,14.89,54.95
1316,0.5,0.5,14.89,54.95
1317,0.5,0.5,14.89,54.95
1318,0.5,0.5,14.88,54.95
1319,0.5,0.5,14.89,54.95
1320,0.5,0.5,14.89,54.95
1321,0.5,0.5,14.89,54.95
1322,0.5,0.5,14.89,54.95
1323,0.5,0.5,14.89,54.95
1324,0.5,0.5,14.89,54.95
1325,0.5,0.5,14.89,54.95
1326,0.5,0.5,14.89,54.95
1327,0.5,0.5,14.89,54.95
1328,0.5,0.5,14.88,54.95
1329,0.5,0.5,14.89,54.96
1330,0.5,0.5,14.89,54.96
1331,0.5,0.5,14.89,54.95
1332,0.5,0.5,14.89,54.95
1333,0.5,0.5,14.89,54.95
1334,0.5,0.5,14.89,54.96
1335,0.5,0.5,14.89,54.95
1336,0.5,0.5,14.88,54.95
1337,0.5,0.5,14.89,54.95
1338,0.5,0.5,14.88,54.95
1339,0.5,0.5,14.88,54.95
1340,0.5,0.5,14.89,54.95
1341,0.5,0.5,14.89,54.95
1342,0.5,0.5,14.89,54.95
1343,0.5,0.5,14.88,54.95
1344,0.5,0.5,14.89,54.95
1345,0.5,0.5,14.89,54.95
1346,0.5,0.5,14.88,54.95
1347,0.5,0.5,14.89,54.95
1348,0.5,0.5,14.89,54.95
1349,0.5,0.5,14.89,54.96
1350,0.5,0.5,14.89,54.96
1351,0.5,0.5,14.89,54.95
1352,0.5,0.5,14.9,54.96
1353,0.5,0.5,14.89,54.95
1354,0.5,0.5,14.89,54.95
1355,0.5,0.5,14.88,54.95
1356,0.5,0.5,14.89,54.96
1357,0.5,0.5,14.89,54.95
1358,0.5,0.5,14.89,54.95
1359,0.5,0.5,14.89,54.95
1360,0.5,0.5,14.89,54.95
1361,0.5,0.5,14.88,54.94
1362,0.5,0.5,14.89,54.95
1363,0.5,0.5,14.88,54.95
1364,0.5,0.5,14.89,54.95
1365,0.5,0.5,14.89,54.95
1366,0.5,0.5,14.88,54.95
1367,0.5,0.5,14.88,54.95
1368,0.5,0.5,14.88,54.95
1369,0.5,0.5,14.88,54.95
1370,0.5,0.5,14.88,54.95
1371,0.5,0.5,14.88,54.95
1372,0.5,0.5,14.89,54.96
1373,0.5,0.5,14.89,54.95
1374,0.5,0.5,14.88,54.95
1375,0.5,0.5,14.88,54.95
1376,0.5,0.5,14.89,54.95
1377,0.5,0.5,14.88,54.95
1378,0.5,0.5,14.89,54.95
1379,0.5,0.5,14.89,54.96
1380,0.5,0.5,14.89,54.95
1381,0.5,0.5,14.89,54.95
1382,0.5,0.5,14.89,54.95
1383,0.5,0.5,14.89,54.95
1384,0.5,0.5,14.88,54.95
1385,0.5,0.5,14.89,54.95
1386,0.5,0.5,14.89,54.95
1387,0.5,0.5,14.89,54.95
1388,0.5,0.5,14.88,54.95
1389,0.5,0.5,14.89,54.96
1390,0.5,0.5,14.89,54.95
1391,0.5,0.5,14.89,54.96
1392,0.5,0.5,14.89,54.95
1393,0.5,0.5,14.88,54.95
1394,0.5,0.5,14.89,54.95
1395,0.5,0.5,14.89,54.95
1396,0.5,0.5,14.88,54.95
1397,0.5,0.5,14.89,54.95
1398,0.5,0.5,14.89,54.95
1399,0.5,0.5,14.89,54.95
1400,0.5,0.5,14.89,54.95
1401,0.5,0.5,14.88,54.95
1402,0.5,0.5,14.89,54.95
1403,0.5,0.5,14.89,54.95
1404,0.5,0.5,14.89,54.95
1405,0.5,0.5,14.89,54.95
1406,0.5,0.5,14.89,54.95
1407,0.5,0.5,14.89,54.95
1408,0.5,0.5,14.89,54.95
1409,0.5,0.5,14.88,54.95
1410,0.5,0.5,14.89,54.95
1411,0.5,0.5,14.89,54.95
1412,0.5,0.5,14.89,54.95
1413,0.5,0.5,14.89,54.95
1414,0.5,0.5,14.88,54.95
1415,0.5,0.5,14.89,54.95
1416,0.5,0.5,14.89,54.95
1417,0.5,0.5,14.88,54.94
1418,0.5,0.5,14.89,54.95
1419,0.5,0.5,14.89,54.96
1420,0.5,0.5,14.89,54.95
1421,0.5,0.5,14.89,54.95
1422,0.5,0.5,14.88,54.95
1423,0.5,0.5,14.89,54.95
1424,0.5,0.5,14.89,54.95
1425,0.5,0.5,14.89,54.95
1426,0.5,0.5,14.89,54.95
1427,0.5,0.5,14.89,54.95
1428,0.5,0.5,14.89,54.96
1429,0.5,0.5,14.89,54.95
1430,0.5,0.5,14.89,54.95
1431,0.5,0.5,14.88,54.95
1432,0.5,0.5,14.89,54.95
1433,0.5,0.5,14.88,54.95
1434,0.5,0.5,14.89,54.95
1435,0.5,0.5,14.89,54.96
1436,0.5,0.5,14.88,54.95
1437,0.5,0.5,14.88,54.95
1438,0.5,0.5,14.88,54.95
1439,0.5,0.5,14.88,54.95
1440,0.5,0.5,14.89,54.96
1441,0.5,0.5,14.89,54.95
1442,0.5,0.5,14.89,54.95
1443,0.5,0.5,14.89,54.95
1444,0.5,0.5,14.89,54.95
1445,0.5,0.5,14.89,54.95
1446,0.5,0.5,14.89,54.95
1447,0.5,0.5,14.89,54.95
1448,0.5,0.5,14.89,54.95
1449,0.5,0.5,14.89,54.95
1450,0.5,0.5,14.88,54.95
1451,0.5,0.5,14.89,54.95
1452,0.5,0.5,14.89,54.95
1453,0.5,0.5,14.88,54.95
1454,0.5,0.5,14.89,54.95
1455,0.5,0.5,14.88,54.95
1456,0.5,0.5,14.88,54.95
1457,0.5,0.5,14.89,54.96
1458,0.5,0.5,14.89,54.95
1459,0.5,0.5,14.89,54.96
1460,0.5,0.5,14.89,54.95
1461,0.5,0.5,14.89,54.96
1462,0.5,0.5,14.89,54.95
1463,0.5,0.5,14.89,54.95
1464,0.5,0.5,14.89,54.95
1465,0.5,0.5,14.88,54.95
1466,0.5,0.5,14.89,54.95
1467,0.5,0.5,14.88,54.95
1468,0.5,0.5,14.88,54.95
1469,0.5,0.5,14.89,54.95
1470,0.5,0.5,14.89,54.95
1471,0.5,0.5,14.89,54.96
1472,0.5,0.5,14.88,54.95
1473,0.5,0.5,14.89,54.95
1474,0.5,0.5,14.89,54.95
1475,0.5,0.5,14.89,54.96
1476,0.5,0.5,14.89,54.95
1477,0.5,0.5,14.88,54.95
1478,0.5,0.5,14.89,54.96
1479,0.5,0.5,14.89,54.96
1480,0.5,0.5,14.89,54.95
1481,0.5,0.5,14.89,54.95
1482,0.5,0.5,14.88,54.95
1483,0.5,0.5,14.88,54.95
1484,0.5,0.5,14.89,54.95
1485,0.5,0.5,14.88,54.95
1486,0.5,0.5,14.89,54.95
1487,0.5,0.5,14.89,54.95
1488,0.5,0.5,14.89,54.96
1489,0.5,0.5,14.88,54.95
1490,0.5,0.5,14.88,54.95
1491,0.5,0.5,14.89,54.96
1492,0.5,0.5,14.89,54.95
1493,0.5,0.5,14.89,54.96
1494,0.5,0.5,14.88,54.95
1495,0.5,0.5,14.89,54.96
1496,0.5,0.5,14.89,54.95
1497,0.5,0.5,14.88,54.95
1498,0.5,0.5,14.89,54.95
1499,0.5,0.5,14.88,54.95
1500,0.5,0.5,14.89,54.95
1501,0.5,0.5,14.88,54.95
1502,0.5,0.5,14.88,54.95
1503,0.5,0.5,14.89,54.95
1504,0.5,0.5,14.89,54.96
1505,0.5,0.5,14.89,54.96
1506,0.5,0.5,14.89,54.95
1507,0.5,0.5,14.89,54.95
1508,0.5,0.5,14.89,54.95
1509,0.5,0.5,14.89,54.95
1510,0.5,0.5,14.89,54.95
1511,0.5,0.5,14.88,54.95
1512,0.5,0.5,14.89,54.95
1513,0.5,0.5,14.89,54.95
1514,0.5,0.5,14.89,54.95
1515,0.5,0.5,14.89,54.95
1516,0.5,0.5,14.89,54.95
